Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;92,429352;25;5;1;deep;deuce;far;-1,869396;23,761812;deep;ad;near;-1,3125;0,160595;1,036133;down the line;In;false;17:33:04;
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;65,227516;25;5;1;deep;ad;near;-1,378334;2,733768;out;deuce;far;-2,357422;25,083591;0,890625;down the line;In;false;17:33:06;
Rasmus Kopperud Riis;5;in_play;Backhand;Flat;102,242287;25;5;1;deep;ad;far;2,669673;20,573372;out;ad;near;-1,158203;-0,972217;1,509766;cross court;In;false;17:33:07;
Rikard Rykkvin;6;in_play;Backhand;Slice;58,599731;25;5;1;deep;ad;near;-3,503232;2,620709;out;ad;far;3,220703;25,396091;1,111328;cross court;In;false;17:33:09;
Rasmus Kopperud Riis;7;in_play;Backhand;Topspin;96,725769;25;5;1;deep;ad;far;1,881836;23,770185;deep;ad;near;-3,626953;0,42622;1,173828;cross court;In;false;17:33:11;
Rikard Rykkvin;8;in_play;Backhand;Flat;58,97266;25;5;1;short;deuce_alley;near;5,137614;6,677976;out;ad;far;2,207031;24,989841;0,521484;down the line;Out;false;17:33:12;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;144,615738;26;5;1;deep;deuce;far;-1,570701;21,195356;deep;deuce;near;0,763184;0,45747;2,619141;down the T;Out;false;17:33:29;
Rikard Rykkvin;2;first_return;Backhand;Topspin;57,753952;26;5;1;deep;deuce;near;0,764632;5,485998;deep;deuce;far;-2,105469;24,208591;1,057617;inside out;In;false;17:33:30;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;74,427322;26;5;1;deep;ad;far;1,755988;20,286982;out;deuce;near;0,454834;-0,878467;1,448242;down the line;In;false;17:33:31;
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;68,683739;26;5;1;deep;ad;near;-0,784157;3,270294;out;ad;far;2,023438;25,786716;1,196289;cross court;In;false;17:33:33;
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;96,750046;26;5;1;deep;deuce;far;-2,199784;21,748806;out;ad;near;-1,384766;-1,409717;1,517578;inside in;In;false;17:33:35;
Rikard Rykkvin;6;in_play;Forehand;Topspin;80,90036;26;5;1;deep;deuce;near;1,385634;3,221288;out;deuce;far;-2,181641;25,427341;1,001953;cross court;In;false;17:33:37;
Rasmus Kopperud Riis;7;in_play;Forehand;Topspin;67,071823;26;5;1;deep;ad;near;-0,86377;0,976562;out;deuce;near;1,192383;-0,815967;1,379883;down the line;Net;false;17:33:38;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;64,161201;27;5;1;short;deuce;near;0,672363;11,570312;out;ad;near;0,017502;-0,151905;2,396484;down the T;Net;false;17:33:54;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;58,058582;27;5;1;short;deuce;near;2,214844;11,710938;deep;ad;near;0,145264;0,232118;2,271484;out wide;Net;false;17:34:02;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;129,440735;28;5;1;deep;deuce;far;-2,725;20,0336;deep;deuce;near;0,859375;0,55122;2,400391;out wide;Out;false;17:34:22;
Rikard Rykkvin;2;first_return;Forehand;Flat;62,894672;28;5;1;deep;deuce;near;0,576514;5,083375;out;deuce;far;-3,869141;24,661716;0,998535;cross court;In;false;17:34:23;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;104,047623;28;5;1;deep;deuce;far;-1,148297;20,786741;deep;deuce;near;1,165039;0,496533;1,140625;cross court;In;false;17:34:25;
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;82,787773;28;5;1;deep;ad;near;-0,062426;2,939517;deep;deuce;far;-1,75;24,130466;1,249023;down the line;In;false;17:34:26;
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;63,779778;28;5;1;short;deuce;near;0,786133;6,451279;out;ad;near;-0,138916;-1,23003;0,928711;inside in;Net;false;17:34:27;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;142,244019;29;5;1;short;ad;far;1,752422;18,125669;deep;ad;near;0,206177;0,257688;2,386719;down the T;In;false;17:34:53;
Rikard Rykkvin;2;first_return;Forehand;Flat;65,097771;29;5;1;deep;ad_alley;near;-4,698798;1,350187;out;ad;far;2,373047;25,083591;1,033203;inside in;Out;false;17:34:54;
Rasmus Kopperud Riis;1;first_serve;Serve;Kick;130,549667;30;5;1;short;deuce;far;-4,110586;18,175463;deep;deuce;near;1,132812;0,121533;2,566406;out wide;In;false;17:35:10;
Rikard Rykkvin;2;first_return;Forehand;Flat;54,276112;30;5;1;short;deuce;far;-3,3125;15,476562;out;deuce_alley;far;-5,339844;24,771091;1,271484;down the line;Net;false;17:35:11;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;142,245148;31;5;1;short;ad;far;1,679597;17,752691;deep;ad;near;0,185669;-0,112842;2,478516;down the T;In;false;17:35:30;
Rikard Rykkvin;2;first_return;Forehand;Flat;60,942051;31;5;1;short;deuce;near;0,242695;8,873213;out;ad;far;2,164062;24,817966;1,410156;inside in;In;false;17:35:31;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;46,200359;31;5;1;short;ad;near;-0,713867;7,680332;deep;ad;near;-0,769043;0,434033;0,741211;inside out;Net;false;17:35:33;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;117,475296;32;5;1;deep;deuce;far;-1,067595;19,696095;deep;deuce;near;0,943848;0,83247;2,648438;down the T;Out;false;17:35:48;
Rikard Rykkvin;2;first_return;Backhand;Flat;50,318905;32;5;1;deep;ad;near;-3,745991;3,60791;deep;deuce;far;-1,663086;23,880466;1,353516;inside in;In;false;17:35:49;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;45,39502;32;5;1;short;ad;near;-0,932129;7,374156;deep;ad;near;-3,496094;1,418408;1,103516;cross court;Net;false;17:35:51;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;122,93631;33;5;1;deep;ad;far;1,707172;23,484793;deep;ad;near;-0,398438;0,36372;2,289062;down the T;Out;false;17:36:09;
Rikard Rykkvin;1;none;Forehand;Slice;85,060158;33;5;1;short;ad;far;0,800411;18,02713;deep;ad;far;1,342773;23,927341;1,208984;inside out;Net;false;17:36:10;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;109,409988;33;5;1;short;ad;far;1,178391;16,779987;deep;ad;near;0,304443;0,160595;2,425781;down the T;In;false;17:36:16;
Rikard Rykkvin;2;second_return;Forehand;Flat;86,908913;33;5;1;short;deuce;near;0,491659;7,79933;out;ad;far;1,331055;24,646091;1,269531;inside in;In;false;17:36:17;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;122,986252;33;5;1;short;deuce;far;-0,913574;17,828125;out;ad;near;-0,248291;-0,894092;0,677734;inside in;In;false;17:36:18;
Rikard Rykkvin;4;return_plus_one;Volley;Flat;27,874657;33;5;1;short;ad;far;0,868372;17,78125;short;deuce;far;-0,913574;18,474216;0,710938;down the line;Net;false;17:36:19;
Rikard Rykkvin;5;in_play;Volley;Flat;36,237053;33;5;1;short;deuce;near;4,081961;8,943733;short;ad;far;2,507812;12,841404;1,248047;down the line;In;false;17:36:20;
Rikard Rykkvin;1;first_serve;Serve;Slice;128,422806;34;6;1;deep;deuce;far;-1,895706;20,146461;deep;deuce;near;1,094727;0,730908;2,431641;down the T;Out;false;17:37:35;
Rasmus Kopperud Riis;2;first_return;Backhand;Flat;73,583008;34;6;1;short;deuce;near;0,842773;9,523438;deep;deuce;far;-2,341797;24,161716;1,197266;inside out;In;false;17:37:36;
Rikard Rykkvin;3;serve_plus_one;Volley;Flat;37,630787;34;6;1;out;ad;far;1,200306;23,791021;short;deuce;near;0,842773;9,39497;2,933594;down the line;Out;false;17:37:37;
Rikard Rykkvin;1;first_serve;Serve;Flat;57,791561;35;6;1;short;deuce;near;2,921875;11,578125;deep;ad;near;-0,92627;0,230908;2,384766;out wide;Net;false;17:38:02;
Rikard Rykkvin;1;second_serve;Serve;Slice;105,210335;35;6;1;short;ad;far;4,1148;18,168171;deep;ad;near;-0,524902;-0,096235;2,257812;out wide;In;false;17:38:09;
Rasmus Kopperud Riis;2;second_return;Backhand;Topspin;88,97963;35;6;1;deep;deuce;near;3,606416;4,500397;out;ad_alley;far;4,292969;26,177341;1,241211;down the line;In;false;17:38:11;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;74,170166;35;6;1;deep;deuce;far;-3,390172;23,760134;deep;deuce;near;2,761719;0,004345;1,060547;cross court;In;false;17:38:12;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;57,657005;35;6;1;short;deuce;far;-2,798828;18,0625;out;deuce;far;-3,613281;26,364841;1,532227;cross court;Net;false;17:38:14;
Rikard Rykkvin;1;first_serve;Serve;Flat;110,405579;36;6;1;deep;deuce;far;-2,204891;20,612488;deep;deuce;near;1,461914;0,152783;2,695312;down the T;Out;false;17:38:37;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;48,596386;36;6;1;short;deuce;near;0,360467;6,782217;deep;deuce;far;-2,941406;22,833591;1,262695;cross court;In;false;17:38:38;
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;87,597939;36;6;1;deep;ad;far;1,51494;21,439445;deep;deuce;near;1,706055;-0,050342;0,620117;down the line;In;false;17:38:41;
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Topspin;79,341415;36;6;1;short;deuce;near;1,34082;7,796875;out;ad;far;1,280273;26,271091;1,105469;down the line;In;false;17:38:42;
Rikard Rykkvin;5;in_play;Volley;Slice;30,662121;36;6;1;out;deuce;far;-1,298828;24,03125;short;deuce;near;1,34082;7,668407;0,708008;cross court;Out;false;17:38:43;
Rasmus Kopperud Riis;6;in_play;Volley;Flat;33,449589;36;6;1;deep;deuce;far;-1,298828;23,215401;out;deuce;far;-1,298828;24,677341;0,145996;cross court;Net;false;17:38:44;
Rasmus Kopperud Riis;7;in_play;Forehand;Flat;60,851643;36;6;1;short;ad;near;-2,228516;8,984375;out;deuce;far;-1,298828;24,677341;0,145996;down the line;In;false;17:38:45;
Rikard Rykkvin;8;in_play;Volley;Flat;34,021427;36;6;1;short;ad;near;-1,826172;5,760313;short;ad;near;-2,228516;8,855907;0,820312;cross court;Net;false;17:38:46;
Rikard Rykkvin;1;first_serve;Serve;Slice;107,380028;37;6;1;short;ad;far;2,153747;17,946388;deep;ad;near;-1,424805;0,027783;2,388672;down the T;In;false;17:39:05;
Rasmus Kopperud Riis;1;none;Forehand;Topspin;71,842659;37;6;1;deep;deuce;near;1,198799;4,77745;deep;ad;far;2,775391;24,411716;1,652344;inside in;In;false;17:39:07;
Rikard Rykkvin;2;none;Forehand;Topspin;76,218536;37;6;1;deep;ad;far;2,600938;20,520842;deep;deuce;near;0,713379;1,324658;1,570312;down the line;In;false;17:39:08;
Rasmus Kopperud Riis;3;none;Backhand;Flat;104,940353;37;6;1;short;deuce;near;0,626759;5,61391;out;ad;far;2,669922;25,896091;1,318359;down the line;In;false;17:39:10;
Rikard Rykkvin;4;none;Forehand;Topspin;86,261322;37;6;1;deep;ad;far;0,253906;20,03125;out;center_line;near;-0,010551;-1,16753;1,010742;down the line;In;false;17:39:11;
Rasmus Kopperud Riis;5;none;Forehand;Topspin;80,000656;37;6;1;short;deuce;near;2,40285;6,673679;out;ad;far;0,318848;26,364841;1,101562;inside in;In;false;17:39:13;
Rikard Rykkvin;6;none;Forehand;Topspin;80,064346;37;6;1;deep;ad;far;1,491153;23,311836;out;deuce;near;2,921875;-0,745655;0,723633;down the line;In;false;17:39:14;
Rasmus Kopperud Riis;7;none;Backhand;Topspin;84,424438;37;6;1;deep;deuce;near;1,167379;0,368769;out;ad;far;1,217773;24,646091;1,236328;down the line;In;false;17:39:16;
Rikard Rykkvin;8;none;Forehand;Topspin;46,878197;37;6;1;short;deuce;near;3,515625;11,75;out;deuce;near;1,273438;-0,35503;1;cross court;Net;false;17:39:17;
Rikard Rykkvin;1;second_serve;Serve;Flat;195,680084;37;6;1;deep;deuce;far;-2,801886;18,297939;short;ad;near;-0,78125;-0,249257;1,955078;out wide;Out;false;17:39:36;
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;63,424011;37;6;1;deep;ad;near;-2,141438;0,529348;deep;deuce;far;-3,275391;23,333591;1,491211;down the line;In;false;17:39:36;
Rikard Rykkvin;1;first_serve;Serve;Flat;106,675194;38;6;1;short;deuce;far;-0,682962;17,868544;deep;deuce;near;1,019531;0,777783;2,462891;down the T;In;false;17:39:42;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;66,556282;38;6;1;deep;deuce_alley;near;4,413087;3,727841;deep;deuce;far;-1,485352;23,333591;1,806641;down the line;Out;false;17:39:43;
Rikard Rykkvin;1;first_serve;Serve;Slice;60,67664;39;6;1;short;deuce;near;0,910645;11,828125;deep;ad;near;-1,291992;0,199658;2,326172;down the T;Net;false;17:40:05;
Rikard Rykkvin;1;second_serve;Serve;Slice;98,678444;39;6;1;short;ad;far;2,036833;16,218874;deep;ad;near;-1,056641;0,67622;2,503906;down the T;In;false;17:40:12;
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;75,543037;39;6;1;deep;ad;near;-3,057628;1,837303;deep;ad;far;2,765625;23,739841;1,506836;inside out;In;false;17:40:13;
Rikard Rykkvin;3;serve_plus_one;Backhand;Flat;63,35453;39;6;1;deep;ad;far;0,110357;22,49358;out;ad;near;-2,917969;-0,581592;0,861328;cross court;In;false;17:40:15;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;75,223137;39;6;1;short;deuce;near;2,897515;7,691625;out;ad;far;0,711426;24,864841;1,46875;inside in;In;false;17:40:17;
Rikard Rykkvin;5;in_play;Forehand;Topspin;80,560448;39;6;1;deep;deuce;far;-0,646484;23,769287;out;deuce;near;3,523438;-1,690967;0,440186;cross court;In;false;17:40:19;
Rasmus Kopperud Riis;6;in_play;Forehand;Flat;83,498505;39;6;1;deep;ad;near;-1,873199;5,357645;out;deuce;far;-2,164062;25,302341;1,129883;down the line;In;false;17:40:21;
Rikard Rykkvin;7;in_play;Backhand;Topspin;75,492775;39;6;1;deep;ad;far;2,775602;23,756548;out;ad;near;-1,847656;-0,276905;1,191406;cross court;In;false;17:40:22;
Rasmus Kopperud Riis;8;in_play;Backhand;Topspin;72,959274;39;6;1;deep;ad;near;-1,498621;2,72854;out;ad;far;2,494141;24,958591;0,701172;cross court;In;false;17:40:23;
Rikard Rykkvin;9;in_play;Backhand;Slice;63,294834;39;6;1;short;ad;far;2,132119;18,2533;deep;ad;near;-1,552734;0,691845;1,291992;cross court;In;false;17:40:25;
Rasmus Kopperud Riis;10;in_play;Backhand;Slice;60,692768;39;6;1;deep;ad;near;-0,075885;5,484348;deep;ad;far;2,216797;21,614841;1,646484;cross court;In;false;17:40:27;
Rikard Rykkvin;11;in_play;Forehand;Flat;81,43663;39;6;1;out;ad_alley;far;4,53447;26,673498;deep;ad;near;-0,231079;0,559033;0,855957;inside in;Out;false;17:40:28;
Rasmus Kopperud Riis;0;none;Feed;Flat;39,024517;40;6;1;deep;ad_alley;far;4,793172;20,21875;short;ad;far;2,910156;16,638279;2,322266;---;Net;false;17:40:43;
Rikard Rykkvin;1;first_serve;Serve;Flat;104,6539;40;6;1;deep;deuce_alley;near;5,033538;5,295409;deep;deuce;far;-0,533691;22,849216;2,359375;out wide;Out;false;17:41:03;
Rikard Rykkvin;2;first_return;Forehand;Topspin;41,73473;40;6;1;short;ad;far;2,787109;16,453125;short;deuce;near;2,587891;11,121532;2,654297;down the line;In;false;17:41:05;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;137,6763;41;6;1;deep;deuce;near;3,196109;5,054199;deep;deuce;far;-0,813965;23,724216;2,357422;out wide;Out;false;17:41:11;
Rikard Rykkvin;1;none;Forehand;Topspin;70,68824;41;6;1;out;deuce_alley;far;-5,167912;26,488924;deep;deuce;near;3,884766;0,668408;1,317383;down the line;Out;false;17:41:12;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;104,175011;41;6;1;short;ad;near;-1,389362;5,849933;deep;ad;far;0,352783;23,114841;2,542969;down the T;In;false;17:41:28;
Rikard Rykkvin;2;first_return;Forehand;Flat;86,023285;41;6;1;short;ad;far;2,307476;18,281967;out;ad;near;-1,421875;-1,79253;0,96875;inside out;In;false;17:41:29;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;61,618694;41;6;1;short;deuce;near;3,912112;6,305797;deep;ad;far;3,027344;22,521091;1,380859;down the line;In;false;17:41:30;
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;67,51049;41;6;1;deep;ad;far;0,78603;23,689589;deep;deuce;near;3,367188;0,066845;0,668945;down the line;In;false;17:41:32;
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;71,85041;41;6;1;deep;ad_alley;near;-4,85288;0,441719;deep;ad;far;0,300781;24,192966;0,875488;inside in;Out;false;17:41:33;
Rikard Rykkvin;0;none;Feed;Flat;29,268389;42;7;1;short;deuce;far;-0,646412;18,229214;deep;deuce;near;2,201172;2,512158;0,999512;---;In;false;17:41:40;
Rikard Rykkvin;1;none;Feed;Topspin;27,874657;42;7;1;short;ad;far;0,451451;17,187309;deep;deuce;near;1,894531;4,203564;1,042969;---;In;false;17:41:42;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;152,059113;42;7;1;short;deuce;near;1,813951;6,586891;deep;deuce;far;-0,785156;23,224216;2,246094;down the T;In;false;17:41:59;
Rikard Rykkvin;2;first_return;Backhand;Flat;55,532963;42;7;1;short;deuce;near;2,060547;11,335938;out;deuce;near;2,949219;-1,409717;1,099609;inside out;Net;false;17:42:00;
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;106,818108;43;7;1;short;center_line;near;0,010703;7,95489;deep;ad;far;0,407715;23,739841;2,546875;down the T;In;false;17:42:12;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;106,669197;44;7;1;short;deuce;near;0,874103;7,849926;deep;deuce;far;-0,668945;23,552341;2,396484;down the T;In;false;17:42:23;
Rikard Rykkvin;2;first_return;Backhand;Topspin;84,426178;44;7;1;deep;ad;far;1,815112;21,932192;out;deuce;near;1,667969;-0,933155;1,168945;inside in;In;false;17:42:24;
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Flat;103,84317;44;7;1;deep;ad;near;-0,579019;3,947018;deep;ad;far;1,692383;23,974216;1,060547;cross court;In;false;17:42:25;
Rikard Rykkvin;4;return_plus_one;Backhand;Topspin;84,430428;44;7;1;short;ad;far;0,544772;18,282887;out;ad;near;-1,207031;-0,190967;0,869141;cross court;In;false;17:42:26;
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;46,39299;44;7;1;short;ad;far;2,101562;12,0625;deep;ad;far;0,904297;23,333591;1,026367;inside out;Net;false;17:42:27;
Rikard Rykkvin;0;none;Feed;Flat;27,329412;45;7;1;short;ad;far;2,080078;15,007812;short;deuce;near;2,765625;11,777867;2,462891;---;In;false;17:42:36;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;107,318687;45;7;1;short;ad;near;-1,267894;5,879828;deep;ad;far;0,382324;22,677341;2,429688;down the T;In;false;17:42:50;
Rikard Rykkvin;2;first_return;Forehand;Topspin;56,444958;45;7;1;short;deuce;near;1,801758;7,993216;out;ad;near;-1,385742;-1,581592;1,101562;inside in;Net;false;17:42:51;
Rikard Rykkvin;0;none;Feed;Flat;32,055855;46;7;1;deep;ad;far;2,714844;19,65625;out;deuce;near;0,488281;-2,589405;0,800781;---;In;false;17:42:56;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;40,427723;46;7;1;short;ad;far;2,044922;12,601562;deep;deuce;far;-0,508789;22,864841;2,25;out wide;Net;false;17:43:07;
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;92,184036;46;7;1;short;deuce;near;3,423172;6,530127;deep;deuce;far;-0,361328;22,302341;2,365234;out wide;In;false;17:43:13;
Rikard Rykkvin;2;second_return;Forehand;Topspin;91,303825;46;7;1;out;deuce;far;-4,095679;27,547167;deep;deuce;near;4,035156;1,637158;0,878906;cross court;Out;false;17:43:14;
Rikard Rykkvin;0;none;Feed;Flat;34,843319;47;7;1;deep;ad;far;0,40918;23,744068;short;deuce;near;0,759277;11,668492;2,666016;---;In;false;17:43:21;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;107,88607;47;7;1;deep;ad;near;-2,209953;4,247859;deep;ad;far;0,376709;23,052341;2,466797;down the T;Out;false;17:43:36;
Rikard Rykkvin;2;none;Forehand;Flat;67,173515;47;7;1;deep;deuce;far;-1,237619;21,497917;out;ad;near;-2,369141;-1,308155;1,089844;inside in;In;false;17:43:37;
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;92,955574;47;7;1;short;ad;near;-0,767061;7,405233;deep;ad;far;0,274658;23,724216;2,490234;down the T;In;false;17:43:44;
Rikard Rykkvin;2;second_return;Forehand;Topspin;99,744026;47;7;1;deep;ad;far;0,145886;21,842951;out;ad;near;-1,007812;-1,16753;1,3125;inside out;In;false;17:43:46;
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;79,717438;47;7;1;deep;deuce;near;0,672408;4,416303;out;ad;far;0,286621;24,521091;1,294922;inside in;In;false;17:43:47;
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;78,961296;47;7;1;deep;ad;far;2,28064;23,752611;deep;deuce;near;0,98877;-0,026905;1,078125;down the line;In;false;17:43:48;
Rasmus Kopperud Riis;5;in_play;Backhand;Flat;82,810379;47;7;1;deep;deuce;near;0,151261;2,134538;out;ad;far;1,793945;24,739841;0,920898;down the line;In;false;17:43:50;
Rikard Rykkvin;6;in_play;Forehand;Topspin;88,510017;47;7;1;short;ad;far;2,719347;18,199709;out;deuce;near;0,048035;-1,925342;1,116211;down the line;In;false;17:43:51;
Rasmus Kopperud Riis;7;in_play;Backhand;Slice;66,947327;47;7;1;short;deuce;near;2,228921;6,769718;out;ad;far;3,291016;26,239841;0,663086;down the line;In;false;17:43:53;
Rikard Rykkvin;8;in_play;Forehand;Topspin;78,785301;47;7;1;short;deuce;far;-2,291214;18,2815;deep;deuce;near;1,842773;2,215283;0,856445;cross court;In;false;17:43:54;
Rasmus Kopperud Riis;9;in_play;Forehand;Flat;125,953171;47;7;1;deep;ad;near;-3,287519;3,126301;short;deuce;far;-3,269531;16,911716;3,232422;down the line;In;false;17:43:56;
Rikard Rykkvin;0;none;Feed;Flat;33,449589;48;8;2;short;ad;near;-1,179688;6,994659;deep;ad;near;-2,439453;2,379345;0,738281;---;Net;false;17:45:15;
Rikard Rykkvin;1;first_serve;Serve;Slice;101,522636;48;8;2;short;deuce;near;1,976463;8,160168;deep;deuce;far;-0,912598;23,864841;2,357422;down the T;In;false;17:45:34;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;104,395599;48;8;2;deep;deuce;far;-0,496783;23,159536;out;deuce;near;3,808594;-0,620655;1,205078;cross court;In;false;17:45:35;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;72,283241;48;8;2;deep;ad;near;-2,360244;1,083464;deep;deuce;far;-1,853516;23,817966;1,015625;down the line;In;false;17:45:36;
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Flat;75,198883;48;8;2;deep;deuce;far;-0,58745;20,251465;out;ad;near;-2,494141;-1,60503;0,943359;down the line;In;false;17:45:38;
Rikard Rykkvin;5;in_play;Forehand;Topspin;76,028633;48;8;2;deep;ad;near;-1,701262;5,431121;deep;deuce;far;-0,411865;22,864841;1,308594;down the line;In;false;17:45:39;
Rasmus Kopperud Riis;6;in_play;Backhand;Topspin;98,903862;48;8;2;out;deuce;far;-3,201801;28,611996;out;ad;near;-2,091797;-1,683155;0,588379;down the line;Out;false;17:45:41;
Rikard Rykkvin;1;first_serve;Serve;Flat;100,484444;49;8;2;deep;ad;near;-1,340229;3,669677;deep;ad;far;1,196289;23,989841;2,646484;down the T;Out;false;17:45:55;
Rasmus Kopperud Riis;1;none;Forehand;Flat;75,959137;49;8;2;deep;deuce;far;-2,356339;23,740641;out;ad;near;-1,728516;-1,44878;1,158203;inside in;In;false;17:45:57;
Rikard Rykkvin;1;second_serve;Serve;Flat;90,063736;49;8;2;deep;ad;near;-2,457887;5,468707;deep;ad;far;1,416992;24,239841;1,976562;out wide;Out;false;17:46:04;
Rasmus Kopperud Riis;2;second_return;Forehand;Topspin;72,979996;49;8;2;deep;ad;far;1,784336;23,186666;out;ad;near;-2,822266;-1,026905;1,15332;inside out;In;false;17:46:06;
Rikard Rykkvin;1;first_serve;Serve;Flat;160,327332;50;8;2;short;deuce;near;2,063813;6,215132;deep;deuce;far;-0,729004;23,739841;2,425781;down the T;In;false;17:46:17;
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;63,961689;50;8;2;short;ad;far;2,930942;16,617359;out;deuce;near;3,689453;-0,690967;0,975586;down the line;In;false;17:46:18;
Rikard Rykkvin;3;serve_plus_one;Backhand;Slice;46,815735;50;8;2;deep;deuce;near;1,648219;5,382403;deep;ad;far;2,478516;20,442966;1,236328;down the line;In;false;17:46:20;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;53,199181;50;8;2;short;ad;far;0,037811;15,398438;deep;deuce;near;2,4375;3,934033;0,63623;down the line;In;false;17:46:22;
Rikard Rykkvin;5;in_play;Volley;Flat;29,768517;50;8;2;short;ad;near;-1,327968;11,343065;short;ad;far;0,037811;16,044529;0,949707;cross court;In;false;17:46:22;
Rasmus Kopperud Riis;6;in_play;Backhand;Topspin;23,832569;50;8;2;short;deuce;far;-2,92591;13,598567;short;ad;near;-2,048828;9,64497;1,427734;down the line;In;false;17:46:24;
Rikard Rykkvin;7;in_play;Forehand;Topspin;90,784431;50;8;2;deep;deuce_out;near;5,735722;3,259345;short;deuce;far;-1,59375;16,942966;2,892578;down the line;Out;false;17:46:26;
Rikard Rykkvin;1;first_serve;Serve;Flat;90,597084;51;8;2;short;ad;near;-2,38118;8,179641;out;ad;far;1,488281;24,505466;2,625;out wide;In;false;17:46:56;
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;98,498894;51;8;2;deep;ad;far;0,078645;23,763422;out;ad;near;-3,318359;-1,69878;1,06543;inside out;In;false;17:46:58;
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;72,299202;51;8;2;deep;ad_alley;near;-5,035169;3,883852;out;ad;far;0,343018;24,802341;1,253906;inside in;Out;false;17:46:59;
Rikard Rykkvin;1;first_serve;Serve;Slice;81,874458;52;8;2;short;deuce;near;2,680148;6,288185;deep;deuce;far;-0,844238;23,364841;2,386719;out wide;In;false;17:47:12;
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;84,153755;52;8;2;deep;deuce;far;-0,881405;23,678082;out;deuce_alley;near;4,335938;-0,972217;0,982422;down the line;In;false;17:47:14;
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;54,089607;52;8;2;short;deuce;near;3,782411;6,34194;deep;deuce;far;-1,748047;24,146091;1,369141;cross court;In;false;17:47:15;
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;97,597595;52;8;2;deep;ad;far;3,708012;21,369799;deep;deuce_alley;near;4,53125;1,418408;1,322266;down the line;In;false;17:47:17;
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;130,845016;53;9;2;short;deuce;near;0,876199;7,893533;deep;deuce;far;-0,72168;23,505466;2,328125;down the T;In;false;17:48:40;
