Player;Shot;Type;Stroke;Spin;Speed (KM/H);Point;Game;Set;Bounce Depth;Bounce Zone;Bounce Side;Bounce (x);Bounce (y);Hit Depth;Hit Zone;Hit Side;Hit (x);Hit (y);Hit (z);Direction;Result;Favorited;Start Time;Video Time
Rasmus Kopperud Riis;5;in_play;Backhand;Flat;96,357315;24;5;1;deep;ad;near;-2,023866;2,128517;out;ad;far;3,640625;25,349216;0,895996;cross court;In;false;06:33:24;816,51001
Rikard Rykkvin;6;in_play;Backhand;Topspin;86,097733;24;5;1;deep;deuce;far;-4,010417;23,749004;out;ad;near;-2,318359;-0,956592;1,054688;down the line;In;false;06:33:25;817,719971
Rasmus Kopperud Riis;7;in_play;Forehand;Slice;52,715313;24;5;1;deep;ad;near;-1,231445;5,413097;out;deuce;far;-2,826172;25,427341;1,466797;down the line;In;false;06:33:27;819,419983
Rikard Rykkvin;8;in_play;Forehand;Slice;59,640118;24;5;1;deep;deuce;far;-3,882743;20,735828;deep;ad;near;-1,083008;3,004345;1,65625;inside in;In;false;06:33:29;821,52002
Rasmus Kopperud Riis;9;in_play;Forehand;Flat;86,684753;24;5;1;deep;deuce;near;3,822928;5,385371;out;deuce;far;-3,509766;24,708591;0,736328;cross court;In;false;06:33:30;823,320007
Rikard Rykkvin;0;none;Feed;Flat;39,024517;25;5;1;out;ad_alley;far;4,655961;24,765493;short;deuce;near;0,205933;10,340282;1,290039;---;Out;false;06:33:43;835,719971
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;38,920376;25;5;1;short;deuce;far;-2,589844;12,015625;deep;ad;far;0,827637;24,052341;2,408203;out wide;Net;false;06:34:02;854,330017
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;159,443024;26;5;1;short;ad;near;-3,048315;8,026999;short;deuce;far;-1,447266;23,579506;1,070312;out wide;Out;false;06:34:17;870,140015
Rikard Rykkvin;1;none;Forehand;Flat;87,601822;26;5;1;short;ad;far;1,842855;18,232548;out;ad;near;-2,529297;-1,378467;1,105469;inside out;In;false;06:34:18;870,669983
Rasmus Kopperud Riis;2;none;Backhand;Flat;87,872208;26;5;1;deep;deuce;near;2,541958;2,599603;deep;ad;far;2,585938;23,614841;1,185547;down the line;In;false;06:34:19;872,27002
Rikard Rykkvin;3;none;Forehand;Topspin;80,06842;26;5;1;short;ad_alley;far;5,393102;18,283339;out;deuce;near;2,167969;-1,065967;1,201172;down the line;Out;false;06:34:21;873,640015
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;195,680084;26;5;1;short;deuce;near;1,000977;7,203125;deep;deuce;far;-0,228638;23,766779;2,253906;down the T;In;false;06:34:36;889,309998
Rikard Rykkvin;2;second_return;Backhand;Topspin;69,434555;26;5;1;short;ad;near;-1,610352;9,1875;out;deuce;near;2,199219;-1,183155;0,835938;inside in;Net;false;06:34:38;890,380005
Rikard Rykkvin;1;first_serve;Serve;Flat;84,542274;27;6;1;short;ad;far;1,517578;16,828125;deep;deuce;far;1,575195;23,612988;1,792969;out wide;Net;false;06:35:43;955,640015
Rikard Rykkvin;1;second_serve;Serve;Flat;117,701149;27;6;1;short;deuce;near;2,592335;7,823756;deep;deuce;far;-0,697266;22,677341;2,3125;out wide;In;false;06:35:49;961,97998
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;94,509834;27;6;1;deep;deuce;far;-1,710071;21,93021;out;deuce_alley;near;4,410156;-0,651905;1,044922;down the line;In;false;06:35:50;963,039978
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;58,740604;27;6;1;deep;deuce;near;2,684227;0,797018;deep;deuce;far;-2,126953;22,989841;1,010742;cross court;In;false;06:35:51;964,280029
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;71,101601;27;6;1;deep;deuce;far;-3,890625;20,40625;out;deuce;near;2,15625;-1,753467;1,452148;cross court;In;false;06:35:53;965,97998
Rikard Rykkvin;1;first_serve;Serve;Flat;133,630508;28;6;1;short;ad;near;-3,904044;6,477097;deep;ad;far;1,317383;24,239841;2,626953;out wide;In;false;06:36:09;981,380005
Rasmus Kopperud Riis;2;first_return;Backhand;Topspin;64,894875;28;6;1;deep;deuce;far;-2,163208;21,611441;deep;ad_alley;near;-5,261719;-0,081592;1,039062;down the line;In;false;06:36:09;982,289978
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;82,69191;28;6;1;deep;ad;near;-2,813335;0,808213;out;deuce;far;-1,080078;24,489841;1,123047;down the line;In;false;06:36:12;984,450012
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Topspin;76,719582;28;6;1;short;ad;far;2,526022;18,20639;out;ad;near;-2,560547;-1,058155;0,664551;cross court;In;false;06:36:13;985,690002
Rikard Rykkvin;5;in_play;Backhand;Flat;50,081234;28;6;1;short;ad;near;-2,214844;8,703125;deep;ad;far;3,082031;23,677341;0,958008;cross court;In;false;06:36:14;987,25
Rasmus Kopperud Riis;6;in_play;Backhand;Slice;75,522751;28;6;1;deep;deuce;far;-4,083739;23,772768;short;ad;near;-3,435547;6,078564;0,719727;down the line;In;false;06:36:16;989,190002
Rikard Rykkvin;1;first_serve;Serve;Flat;107,150093;29;6;1;short;deuce;near;1,634379;8,237679;deep;deuce;far;-0,611328;22,911716;2,355469;down the T;In;false;06:36:36;1008,900024
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;88,58773;29;6;1;short;deuce;far;-2,452551;18,263353;out;deuce;near;3,013672;-0,550342;1,180664;cross court;In;false;06:36:37;1009,960022
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;80,70723;29;6;1;deep;deuce;near;1,852989;1,118246;deep;deuce;far;-3,712891;23,974216;1,230469;cross court;In;false;06:36:38;1011,26001
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;100,049438;29;6;1;deep;ad_alley;far;4,823397;21,840164;deep;deuce;near;2,152344;0,652783;1,101562;down the line;Out;false;06:36:40;1012,599976
Rikard Rykkvin;1;first_serve;Serve;Flat;91,541039;30;6;1;short;ad;near;-2,011719;7,824219;deep;ad;far;1,28418;23,583591;2,546875;down the T;In;false;06:37:01;1034,170044
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;83,940262;30;6;1;deep;deuce;far;-2,709237;19,820704;out;ad;near;-3,105469;-0,776905;1,074219;inside in;In;false;06:37:03;1035,640015
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;74,422768;30;6;1;deep;deuce;near;0,79006;0,992565;out;deuce;far;-2,0625;24,958591;1,285156;cross court;In;false;06:37:04;1037,280029
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;45,126644;30;6;1;short;ad;near;-1,751953;5,648626;out;deuce;near;0,743164;-0,737842;1,168945;down the line;Net;false;06:37:06;1038,73999
Rikard Rykkvin;1;first_serve;Serve;Flat;99,104942;31;6;1;short;deuce;near;3,081326;6,128382;deep;deuce;far;-0,591797;23,177341;2,283203;out wide;In;false;06:37:19;1052,050049
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;85,416855;31;6;1;out;deuce;far;-3,005524;27,473848;out;deuce_alley;near;4,410156;-1,097217;1,486328;down the line;Out;false;06:37:20;1053,180054
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;53,986351;31;6;1;deep;ad;near;-1,427518;4,418028;deep;deuce;far;-2,246094;22,802341;1,833984;down the line;In;false;06:37:24;1056,579956
Rikard Rykkvin;0;none;Feed;Flat;33,449589;32;7;1;deep;deuce;near;0,666992;5,402344;short;deuce;far;-0,216187;15,850965;6,730469;---;In;false;06:37:36;1068,920044
Rikard Rykkvin;1;none;Feed;Flat;33,449589;32;7;1;out;deuce;near;0,295384;-0,074579;deep;deuce_alley;far;-4,335938;22,614841;1,320312;---;Out;false;06:37:46;1078,430054
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;143,429688;32;7;1;short;deuce;far;-1,468232;18,234118;deep;deuce;near;0,741211;0,285595;2,480469;down the T;In;false;06:38:08;1100,439941
Rikard Rykkvin;2;first_return;Backhand;Flat;67,240334;32;7;1;deep;ad;near;-2,339634;3,204726;deep;deuce;far;-2,0625;24,333591;1,318359;inside in;In;false;06:38:09;1101,369995
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Topspin;80,68869;32;7;1;deep;deuce;far;-0,062439;20;deep;ad;near;-2,443359;0,36372;1,244141;down the line;In;false;06:38:10;1102,939941
Rikard Rykkvin;4;return_plus_one;Forehand;Topspin;55,823174;32;7;1;short;ad;near;-3,157496;6,700085;deep;ad;far;0,189087;23,271091;1,475586;inside out;In;false;06:38:11;1104,099976
Rasmus Kopperud Riis;5;in_play;Backhand;Flat;79,936493;32;7;1;deep;ad;far;1,400404;22,391792;out;ad;near;-3,939453;-0,378467;0,480469;cross court;In;false;06:38:13;1106,170044
Rikard Rykkvin;6;in_play;Forehand;Topspin;70,364342;32;7;1;short;ad;far;2,255133;12,851562;out;ad;far;2,089844;26,552341;1,146484;inside out;Net;false;06:38:15;1108,069946
Rikard Rykkvin;0;none;Feed;Flat;30,662121;33;7;1;out;deuce;near;0,301758;-0,580141;short;deuce;far;-0,542969;16,099216;3,441406;---;Out;false;06:38:23;1115,839966
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;125,358467;33;7;1;short;ad;far;2,95065;17,843666;deep;ad;near;-0,549805;0,160595;2,439453;out wide;In;false;06:38:32;1124,849976
Rikard Rykkvin;2;first_return;Backhand;Flat;64,673973;33;7;1;deep;ad;near;-1,751302;0,833371;deep;ad;far;4,0625;24,083591;1,251953;cross court;In;false;06:38:33;1125,849976
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Flat;70,022072;33;7;1;deep;deuce;far;-1,811563;23,730053;out;ad;near;-1,567383;-0,190967;0,939453;inside in;In;false;06:38:35;1127,47998
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;59,569714;33;7;1;short;deuce;near;0,79938;7,045568;out;deuce;far;-1,461914;25,458591;1,308594;cross court;In;false;06:38:37;1129,609985
Rasmus Kopperud Riis;5;in_play;Forehand;Flat;111,625412;33;7;1;out;deuce_alley;far;-5,434588;26,899525;out;deuce;near;0,983887;-0,269092;1,576172;down the line;Out;false;06:38:39;1131,52002
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;107,929207;34;7;1;short;deuce;far;-0,702446;16,905403;deep;deuce;near;0,991699;0,58247;2,423828;down the T;In;false;06:38:51;1143,75
Rikard Rykkvin;1;none;Backhand;Topspin;75,841843;34;7;1;out;ad;near;-0,790037;-0,56258;out;deuce;far;-1,638672;25,224216;1,019531;inside in;Out;false;06:38:52;1145,050049
Rasmus Kopperud Riis;1;second_serve;Serve;Slice;115,683327;34;7;1;deep;deuce;far;-3,171206;19,945419;deep;deuce;near;0,980469;0,652783;2,470703;out wide;Out;false;06:39:00;1153,119995
Rikard Rykkvin;2;second_return;Forehand;Topspin;69,159904;34;7;1;out;deuce;near;0,1754;-1,390479;out;deuce_alley;far;-4,167969;24,896091;1,351562;down the line;Out;false;06:39:01;1154,189941
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;125,794769;35;7;1;short;ad;far;1,315605;17,680487;deep;ad;near;0,042267;0,212986;2,394531;down the T;In;false;06:39:22;1175,170044
Rikard Rykkvin;2;first_return;Forehand;Topspin;71,189629;35;7;1;short;deuce;near;1,968652;7,280602;out;ad;far;2,095703;26,114841;1,273438;inside in;In;false;06:39:23;1176,199951
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;110,463074;35;7;1;deep;deuce;far;-1,867526;19,930786;deep;deuce;near;1,729492;2,48872;0,888184;cross court;In;false;06:39:25;1177,900024
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;48,79657;35;7;1;short;deuce;far;-0,91748;12,109375;out;deuce;far;-2,828125;24,567966;1,24707;cross court;Net;false;06:39:26;1179,040039
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;141,908463;36;7;1;short;deuce;far;-1,100575;18,035238;deep;deuce;near;0,975586;0,26997;2,466797;down the T;In;false;06:39:40;1192,369995
Rikard Rykkvin;2;first_return;Backhand;Topspin;67,385567;36;7;1;deep;deuce;near;0,051979;5,413097;deep;deuce;far;-1,550781;24,255466;1,138672;inside out;In;false;06:39:40;1193,27002
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;93,437737;36;7;1;deep;ad;far;3,334298;23,724886;deep;deuce;near;0,425049;1,629345;1,000977;down the line;In;false;06:39:42;1194,880005
Rikard Rykkvin;4;return_plus_one;Backhand;Slice;55,485722;36;7;1;deep;deuce;near;2,356588;0,447294;out;ad;far;3,005859;25,833591;1,330078;down the line;In;false;06:39:43;1196,079956
Rasmus Kopperud Riis;5;in_play;Backhand;Topspin;63,699203;36;7;1;deep;deuce;far;-0,847168;22,5;out;deuce;near;1,450195;-0,784717;1,798828;inside out;In;false;06:39:47;1199,579956
Rikard Rykkvin;6;in_play;Forehand;Flat;85,609055;36;7;1;short;deuce;near;0,452831;6,184856;deep;deuce;far;-1,040039;24,208591;0,519531;cross court;In;false;06:39:48;1201,310059
Rasmus Kopperud Riis;7;in_play;Forehand;Topspin;79,001167;36;7;1;deep;deuce;far;-1,373047;20,8125;deep;deuce;near;0,556152;1,535595;1,508789;cross court;In;false;06:39:50;1202,550049
Rikard Rykkvin;8;in_play;Forehand;Flat;58,600861;36;7;1;short;deuce;far;-1,058594;13,40625;deep;deuce;far;-1,202148;22,989841;0,728516;cross court;Net;false;06:39:51;1203,75
Rikard Rykkvin;1;first_serve;Serve;Slice;96,482307;37;8;1;deep;deuce;far;-3,132522;18,309105;deep;deuce;near;0,886719;0,67622;2,511719;out wide;Out;false;06:41:14;1286,810059
Rasmus Kopperud Riis;2;first_return;Forehand;Flat;94,777191;37;8;1;short;deuce;near;2,451891;6,674739;deep;deuce;far;-2,949219;23,364841;1,415039;cross court;In;false;06:41:15;1288,02002
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;91,794937;37;8;1;deep;ad;far;1,348633;20,15625;deep;deuce;near;3,826172;0,043408;0,766113;down the line;In;false;06:41:16;1289,180054
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;88,411369;37;8;1;deep;ad;near;-3,504506;1,5938;deep;ad;far;0,387939;23,146091;0,925781;inside out;In;false;06:41:18;1290,52002
Rikard Rykkvin;1;first_serve;Serve;Slice;124,767227;38;8;1;deep;ad;far;1,840091;18,661951;out;ad;near;-1,40625;-0,128467;2,453125;down the T;Out;false;06:41:34;1306,689941
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;72,358551;38;8;1;deep;deuce;near;0,296349;2,426957;deep;ad;far;2,447266;23,958591;1,353516;inside in;In;false;06:41:35;1307,689941
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;70,824417;38;8;1;out;ad;far;0,892578;24,390625;out;ad;near;-0,03302;-0,901905;1,100586;inside out;Out;false;06:41:36;1308,98999
Rasmus Kopperud Riis;0;none;Feed;Flat;32,055855;39;8;1;deep;ad;far;0,512695;18,984375;deep;ad;far;0,598145;21,239841;2,296875;---;Net;false;06:41:39;1312,329956
Rikard Rykkvin;1;first_serve;Serve;Flat;114,91452;39;8;1;short;deuce;far;-1,246444;17,743925;deep;deuce;near;1,053711;0,387158;2,535156;down the T;In;false;06:41:50;1322,530029
Rasmus Kopperud Riis;2;first_return;Backhand;Flat;66,400116;39;8;1;short;ad;far;1,844727;13,234375;deep;deuce;far;-2,300781;23,224216;1,642578;inside in;Net;false;06:41:51;1323,859985
Rikard Rykkvin;1;first_serve;Serve;Flat;97,646889;40;8;1;short;ad;far;2,704847;17,82538;deep;ad;near;-1,260742;-0,050342;2,333984;out wide;In;false;06:42:03;1335,900024
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;63,100452;40;8;1;deep;deuce;near;2,424057;3,777428;out;ad;far;3,539062;26,364841;1,236328;inside in;In;false;06:42:04;1337,199951
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;76,167221;40;8;1;deep;deuce;far;-1,482119;20,62928;out;deuce;near;1,49707;-0,300342;1,457031;cross court;In;false;06:42:06;1338,800049
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Topspin;75,499046;40;8;1;deep;deuce;near;2,447266;5,445751;out;deuce;far;-2,363281;25,521091;1,166016;cross court;In;false;06:42:08;1340,640015
Rikard Rykkvin;5;in_play;Forehand;Topspin;83,606659;40;8;1;short;ad;far;0,564873;16,94614;out;deuce;near;3,470703;-1,222217;1,094727;down the line;In;false;06:42:09;1342
Rasmus Kopperud Riis;6;in_play;Forehand;Flat;83,311401;40;8;1;deep;ad;near;-2,207031;0,222108;out;deuce;far;-0,704102;25,802341;0,658691;down the line;In;false;06:42:11;1343,51001
Rikard Rykkvin;1;first_serve;Serve;Slice;126,669922;41;8;1;deep;deuce;far;-2,129122;22,455017;deep;deuce;near;0,58252;-0,187263;2,416016;down the T;Out;false;06:42:28;1361,180054
Rasmus Kopperud Riis;1;none;Forehand;Topspin;43,669777;41;8;1;short;deuce;near;1,834563;11,442488;deep;deuce;far;-2,169922;23,739841;1,623047;cross court;In;false;06:42:29;1362,280029
Rikard Rykkvin;1;second_serve;Serve;Flat;90,495964;41;8;1;short;ad;far;0,60239;16,95134;deep;deuce;near;0,693359;0,855908;2,494141;down the T;Out;false;06:42:41;1373,849976
Rikard Rykkvin;1;first_serve;Serve;Slice;95,212204;42;8;1;short;ad;far;2,116185;18,261843;deep;ad;near;-1,893555;0,012158;2,455078;down the T;In;false;06:43:05;1397,72998
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;80,009102;42;8;1;deep;deuce;near;3,694752;1,707206;out;ad;far;2,888672;25,083591;1,662109;inside in;In;false;06:43:06;1399,060059
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;122,272415;43;9;2;short;deuce;far;-1,624951;16,426659;deep;deuce;near;1,016602;0,199658;2,59375;down the T;In;false;06:44:53;1505,709961
Rikard Rykkvin;2;first_return;Forehand;Topspin;51,143852;43;9;2;short;ad;near;-3,389987;8,484324;deep;deuce;far;-3,345703;24,192966;1,371094;down the line;In;false;06:44:54;1506,709961
Rasmus Kopperud Riis;3;serve_plus_one;Backhand;Slice;64,056465;43;9;2;deep;ad_alley;far;4,912627;23,63114;deep;ad;near;-3,505859;2,20747;0,71875;down the line;Out;false;06:44:56;1508,689941
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;81,994415;43;9;2;out;ad;near;-3,024696;-1,389127;deep;ad;far;3,712891;23,114841;1,714844;cross court;Out;false;06:44:58;1510,810059
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;91,928146;44;9;2;deep;ad;far;0,824687;18,369608;deep;ad;near;-0,092285;0,393609;2,373047;down the T;Out;false;06:45:22;1535,189941
Rikard Rykkvin;1;none;Forehand;Flat;54,013741;44;9;2;short;deuce;far;-0,632812;15,609375;out;ad;far;0,613281;25,364841;1,238281;inside in;Net;false;06:45:24;1536,420044
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;101,832024;44;9;2;deep;ad;far;1,786866;19,424423;deep;ad;near;0,121033;1,30122;2,46875;down the T;Out;false;06:45:32;1544,589966
Rikard Rykkvin;2;second_return;Forehand;Flat;44,956425;44;9;2;short;deuce;far;-2,087891;18,226231;out;ad;far;1,445312;24,755466;1,578125;inside in;Net;false;06:45:33;1545,859985
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;118,946365;45;9;2;deep;deuce;far;-1,426004;18,867916;deep;deuce;near;0,694336;0,846746;2,486328;down the T;Out;false;06:45:52;1564,77002
Rikard Rykkvin;2;first_return;Backhand;Topspin;69,988441;45;9;2;short;deuce;near;2,021689;7,404419;deep;deuce;far;-2,019531;24,208591;1,204102;inside out;In;false;06:45:53;1565,829956
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;91,615341;45;9;2;deep;ad;far;3,076231;23,701097;deep;deuce;near;2,634766;1,098095;1,037109;down the line;In;false;06:45:54;1567,199951
Rikard Rykkvin;4;return_plus_one;Backhand;Slice;39,224941;45;9;2;deep;ad;far;2,884766;20,53125;out;ad;far;2,898438;24,771091;0,86377;cross court;Net;false;06:45:56;1568,530029
Rikard Rykkvin;0;none;Feed;Flat;30,662121;46;9;2;out;ad;near;-1,019947;-0,326397;deep;ad;far;1,791992;20,677341;2,583984;---;Out;false;06:46:06;1578,569946
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;121,490463;46;9;2;short;ad;far;2,041515;16,822742;deep;ad;near;-0,147705;0,621533;2,335938;down the T;In;false;06:46:18;1590,709961
Rikard Rykkvin;2;first_return;Forehand;Topspin;66,293968;46;9;2;deep;deuce;near;2,397907;2,214954;out;ad;far;3,044922;26,052341;1,086914;inside in;In;false;06:46:19;1591,709961
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;69,903618;46;9;2;short;deuce;far;-2,854373;17,486473;deep;deuce;near;2,207031;0,074658;1,337891;cross court;In;false;06:46:21;1593,410034
Rikard Rykkvin;4;return_plus_one;Forehand;Flat;87,584274;46;9;2;deep;deuce;near;2,278509;5,385371;out;deuce_alley;far;-4,277344;26,052341;0,851562;down the line;In;false;06:46:23;1595,380005
Rasmus Kopperud Riis;5;in_play;Forehand;Topspin;95,156975;46;9;2;deep;ad;far;4,08205;21,547665;out;deuce;near;2,496094;-0,284717;0,958008;down the line;In;false;06:46:24;1596,609985
Rikard Rykkvin;6;in_play;Backhand;Flat;53,137688;46;9;2;deep;deuce_alley;near;4,570312;4,112457;out;ad;far;2,847656;27,067966;0,829102;down the line;Out;false;06:46:25;1598,050049
Rasmus Kopperud Riis;1;first_serve;Serve;Slice;136,327332;47;9;2;deep;deuce;far;-2,864916;19,464428;deep;deuce;near;0,947754;0,191845;2,59375;out wide;Out;false;06:46:42;1614,550049
Rikard Rykkvin;2;first_return;Forehand;Slice;56,003975;47;9;2;deep;ad;near;-0,299725;2,032571;deep;deuce;far;-3,822266;23,771091;1,580078;down the line;In;false;06:46:43;1615,449951
Rasmus Kopperud Riis;3;serve_plus_one;Forehand;Topspin;88,46978;47;9;2;deep;ad;far;3,914042;23,773592;out;ad;near;-0,163208;-2,206592;1,345703;inside out;In;false;06:46:45;1617,52002
Rikard Rykkvin;4;return_plus_one;Backhand;Flat;46,016396;47;9;2;short;ad;near;-3,57453;10,641839;out;ad;far;2,957031;25,661716;0,69043;cross court;In;false;06:46:46;1618,819946
Rikard Rykkvin;5;in_play;Forehand;Slice;101,951782;47;9;2;deep;deuce;far;-1,325195;19,015625;deep;deuce;far;-1,683594;24,130466;1,542969;cross court;Net;false;06:46:51;1623,359985
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;61,341438;48;9;2;short;deuce;near;1,969727;11,734375;deep;ad;near;0,020187;0,285595;2,367188;out wide;Net;false;06:47:07;1639,930054
Rasmus Kopperud Riis;1;first_serve;Serve;Flat;96,388802;48;9;2;short;ad;far;2,199798;16,405521;deep;ad;near;-0,388916;0,277783;2,337891;out wide;In;false;06:47:13;1645,829956
Rikard Rykkvin;2;none;Forehand;Slice;60,658207;48;9;2;short;center_line;near;0,024231;9,370267;out;ad;far;2,710938;25,958591;0,655762;inside in;In;false;06:47:15;1647,369995
Rasmus Kopperud Riis;1;second_serve;Serve;Flat;173,937851;48;9;2;short;ad;far;2,351418;16,824177;short;ad;near;0,791504;0,09323;1,957031;out wide;In;false;06:47:24;1656,410034
Rikard Rykkvin;2;second_return;Forehand;Topspin;93,767876;48;9;2;deep;deuce_alley;near;4,90256;1,274855;out;ad;far;3,597656;25,364841;1,202148;inside in;Out;false;06:47:24;1657,310059
Rikard Rykkvin;1;first_serve;Serve;Flat;54,615253;49;10;2;short;ad;near;-0,802246;6,477829;deep;deuce;near;0,691406;1,137158;2,472656;down the T;Net;false;06:48:06;1698,819946
Rikard Rykkvin;1;second_serve;Serve;Flat;94,867973;49;10;2;short;deuce;far;-2,644759;17,921741;deep;deuce;near;0,695801;-0,386364;2,462891;out wide;In;false;06:48:21;1713,630005
Rasmus Kopperud Riis;2;second_return;Forehand;Flat;93,289879;49;10;2;deep;deuce;near;0,297454;5,085056;deep;deuce;far;-3,984375;23,583591;1,685547;cross court;In;false;06:48:22;1715,099976
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;74,106171;49;10;2;deep;deuce;far;-0,935953;21,766752;out;deuce;near;0,898438;-0,38628;1,198242;cross court;In;false;06:48:23;1716,26001
Rasmus Kopperud Riis;4;return_plus_one;Forehand;Flat;56,804665;49;10;2;short;ad;far;1,353516;13,617188;out;deuce;far;-1,244141;24,599216;1,261719;down the line;Net;false;06:48:25;1717,800049
Rikard Rykkvin;0;none;Feed;Flat;39,222912;50;10;2;short;deuce;near;2,509766;11,046875;short;deuce;near;2,318359;6,121617;0,777832;---;Net;false;06:48:33;1725,900024
Rikard Rykkvin;1;first_serve;Serve;Flat;102,177994;50;10;2;short;ad;far;3,998605;18,285524;deep;ad;near;-2,117188;0,074658;2,275391;out wide;In;false;06:48:50;1743,01001
Rasmus Kopperud Riis;2;first_return;Backhand;Flat;65,624161;50;10;2;deep;deuce;near;2,36343;3,579816;deep;ad_alley;far;4,167969;23,896091;1,609375;down the line;In;false;06:48:52;1744,380005
Rikard Rykkvin;3;serve_plus_one;Forehand;Topspin;72,615921;50;10;2;out;deuce;far;-3,236328;23,839348;out;deuce;near;1,645508;-1,847217;1,292969;cross court;Out;false;06:48:54;1746,380005
Rikard Rykkvin;1;first_serve;Serve;Slice;117,311424;51;10;2;short;deuce;far;-0,661461;18,084032;deep;deuce;near;1,239258;1,36372;2,390625;down the T;In;false;06:49:07;1760,180054
Rasmus Kopperud Riis;2;first_return;Backhand;Topspin;66,364014;51;10;2;short;deuce;near;1,807596;7,120233;deep;deuce;far;-1,628906;24,302341;1,302734;inside out;In;false;06:49:08;1761,219971
Rikard Rykkvin;3;serve_plus_one;Forehand;Flat;104,651344;51;10;2;deep;ad;far;2,385519;23,199476;deep;deuce;near;2,457031;0,848095;0,841309;down the line;In;false;06:49:10;1763,02002
Rasmus Kopperud Riis;4;return_plus_one;Backhand;Topspin;75,166672;51;10;2;out;ad;near;-2,966664;-0,929681;out;ad;far;2,146484;24,661716;0,789551;cross court;Out;false;06:49:11;1764,219971
Rikard Rykkvin;1;first_serve;Serve;Flat;141,98494;52;10;2;short;ad;far;2,916194;18,286781;deep;ad;near;-1,151367;0,161412;2,066406;out wide;In;false;06:49:26;1778,459961
Rasmus Kopperud Riis;2;first_return;Backhand;Topspin;49,253395;52;10;2;short;ad_alley;far;4,349212;11,9375;deep;ad;far;3,882812;23,458591;1,246094;down the line;Net;false;06:49:27;1779,560059
Rikard Rykkvin;1;first_serve;Serve;Flat;131,805069;53;10;2;short;deuce;far;-1,503271;18,24823;deep;deuce;near;0,836426;0,629345;2,498047;down the T;In;false;06:49:37;1790,199951
Rasmus Kopperud Riis;2;first_return;Forehand;Topspin;62,84621;53;10;2;deep;ad;near;-2,146834;3,209543;deep;deuce;far;-2,572266;22,927341;1,564453;down the line;In;false;06:49:38;1791,22998
Rikard Rykkvin;3;serve_plus_one;Backhand;Topspin;54,762024;53;10;2;short;ad;near;-0,485596;5,901061;out;ad;near;-2,164062;-0,894092;1,231445;cross court;Net;false;06:49:40;1792,800049
Rikard Rykkvin;1;first_serve;Serve;Flat;65,457153;54;10;2;short;deuce;near;1,130859;11,875;deep;ad;near;-1,796875;0,199658;2,373047;down the T;Net;false;06:49:57;1809,939941
Rikard Rykkvin;1;second_serve;Serve;Slice;99,621193;54;10;2;short;ad;far;2,858899;18,285524;deep;ad;near;-1,741211;0,160595;2,427734;out wide;In;false;06:50:03;1816,01001
